smiles,energy_max_osc
CC1(C)CC(/C=C/c2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)=C/C(=C(/C#N)C(=O)O)C1,2.967
CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,2.61
CCC(OC(=O)CN1C(=O)C(=O)c2ccccc21)C(=O)NC(C)c1ccccc1,3.541
CCCCOc1ccc(-c2ccc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)s2)cc1,2.778
ClOc1ccccc1,3.222
CNC(=O)c1c2ccccc2cc2ccccc12,3.768
COc1ccc(C=C(C#N)c2cc(OC)c(C(C#N)=Cc3ccc(OC)cc3)cc2OC)cc1,3.838
CCCCCCCCOc1ccc2c(c1)c(-c1ccc(/C=C(/C#N)C(=O)OCC)cc1)nn2-c1ccccc1,3.603
CN(C)c1ccncc1,5.035
N#C/C(=C/c1ccc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)s1)C(=O)O,3.271
COc1ccc2c(c1)[n+]([O-])nc(N)[n+]2[O-],3.311
CCc1cccc(C)c1C,5.301
O=c1[nH]c2cc3nc4ccccc4nc3cc2[nH]c1=O,3.749
COc1ncc(Cl)cn1,4.586
O=C(Cn1c2ccccc2c(=O)c2ccccc21)N1CCCC1,3.953
CCCCN1/C(=C/C=C/C2=[N+](CCCC)c3ccc(C(=O)O)cc3C2(C)C)C(C)(C)c2c1ccc1cc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,2.615
C(S/C=C/c1ccc(/C=C/SC=C(c2ccccc2)c2ccccc2)cc1)=C(c1ccccc1)c1ccccc1,3.598
NS(=O)(=O)c1ccccc1,5.382
Cn1c(C=CC(=O)O)nc2ccccc21,4.221
CCC1(CC)c2cc(/C=C/c3ccc(/C=C/c4ccc5c(c4)C(CC)(CC)c4cc(N6c7ccccc7Sc7ccccc76)ccc4-5)cc3)ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc21,3.302
COC(=O)c1ccc(C2=C(/C=C/c3ccc(OC)cc3)O[B-](F)(F)[O+]=C2/C=C/c2ccc(OC)cc2)cc1,3.239
COc1ccc2c3sccc3c(C)[n+](CCC(=O)O)c2c1,3.664
O=[N+]([O-])c1ccc2nc(N=Nc3ccccc3Cl)sc2c1,3.54
O=c1c(Cl)c2[nH]c3ccccc3nc-2c2ccccc12,3.134
CCc1ccc(O)c(/N=N/c2ccc(S(=O)(=O)N3CCc4ccccc43)cc2)c1,3.398
COCC(C)NC(=O)Cn1c2ccccc2c(=O)c2ccccc21,3.943
Cc1ccc(C2=C3C=CC(N4CCC(N5CCCCC5)CC4)=[N+]3[B-](F)(F)n3cccc32)cc1,3.083
CCCCCCc1sc(CCCCCC)c2c3ccsc3c3sccc3c12,3.762
O=C(O)CN1C(=O)C(=Cc2ccc(-c3ccc4ccc5cccc6ccc3c4c56)o2)SC1=S,2.935
COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4,4.904
O=[N+]([O-])c1ccc(C#Cc2ccc(C#Cc3ccc([N+](=O)[O-])cc3)s2)cc1,3.337
c1ccc2nc3nc4c(cc3cc2c1)CCC4,3.908
CC(C)(C)c1ccc(N(c2ccc(N(/C3=c4\cc/c5n4[Zn]n4c(ccc4/C(c4cc(C(C)(C)C)cc(C(C)(C)C)c4)=C4/C=CC3=N4)/C(C#Cc3ccc(C(=O)O)cn3)=C3/C=CC(=N3)/C=5c3cc(C(C)(C)C)cc(C(C)(C)C)c3)c3ccc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)cc3)cc2)c2ccc(C(C)(C)C)cc2)cc1,3.267
Cc1ccccc1CN(Cc1ccccc1C)c1nc(C#N)c(N(Cc2ccccc2C)Cc2ccccc2C)nc1C#N,3.143
CN(CCO[Si](C)(C)C(C)(C)C)c1ccc(-c2ccc(/C=C(\C#N)C(=O)O)s2)cc1,3.213
COc1ccc(-n2ncc(-c3ccc(F)cc3)n2)cc1,4.607
COc1cc(Br)cc2cc(-c3cc4cc(Br)cc(OC)c4oc3=O)oc12,3.833
Cn1c(=O)c(O)c2c3c(cccc31)C(=O)c1ccccc1-2,3.926
COC(=O)c1cc2c3ccccc3n(C)c2c(-c2nc3cc(Cl)ccc3[nH]2)n1,3.878
COc1ccc(-c2nc(/C(C#N)=C/c3ccc(Cl)cc3)sc2-c2ccc(OC)cc2)cc1,3.458
CC1=C(c2cccs2)C2=Cc3c(-c4cccs4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,2.805
CC(C)C(C(=O)Nc1ccc2c(c1)OCO2)N(Cc1cccnc1)C(=O)CN1C(=O)C(=O)c2ccccc21,3.551
CN(C)c1ccc2nc(-c3ccc(C(=O)OC(C)(C)C)cc3)sc2c1,3.874
CCOC(=O)c1cc(C(N)=O)n2ncccc12,3.9
O=C(Cn1c2ccccc2c(=O)c2ccccc21)N(Cc1ccco1)c1ccccc1,3.973
CC(C)C1=C(C(C)C)C(C)(C)C(C)N1,5.604
CCCN(CCCCCC(=O)ON1C(=O)CCC1=O)C(=O)c1ccc(S(C)(=O)=O)cc1C1=c2cc3c(cc2Oc2cc4c(cc21)C(C)(C)C(C)C4)=[NH+]C(C)C3(C)C,3.295
Cc1ccc(/N=N/c2ccc(O)c(/C=N/NC(=O)COc3cccc(C)c3C)c2)cc1C,3.826
CN(C)c1ccc(C=CC(=O)c2ccccc2)cc1,3.891
O=c1oc2c(ccc3ccccc32)nc1-c1ccccc1,3.574
O=C1C(=O)N(CN2CCN(Cc3ccc(F)cc3)CC2)c2ccccc21,3.527
COc1cc2c3c(c1)C(CSc1nc(C)c4ccccc4n1)=CC(C)(C)N3C(=O)C2=O,2.968
Brc1c2ccccc2c(-c2cc(-c3c4ccccc4c(Br)c4ccccc34)cc(-c3c4ccccc4c(Br)c4ccccc34)c2)c2ccccc12,3.54
O=C(NC(=S)NC1=CC2C(=O)c3ccccc3C(=O)C2C=C1)c1cccnc1,3.867
CC(C)(C)c1ccc(OCC(=O)NN=Cc2c3ccccc3c(Cl)c3ccccc23)cc1,3.318
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,5.227
COc1cccc(N/C=C2/Nc3ccc(Br)c(Cl)c3C2=O)c1,3.325
O=CC(F)(F)C(F)(F)C(F)(F)F,4.059
C(#Cc1ccc(N(c2ccc(C#Cc3ccc(C=Cc4ccncn4)cc3)cc2)c2ccc(C#Cc3ccc(C=Cc4ccncn4)cc3)cc2)cc1)c1ccc(C=Cc2ccncn2)cc1,3.375
O=S(=O)(c1cccc(N2N=C(c3ccc(Cl)cc3)CC2c2ccco2)c1)c1cccc(N2N=C(c3ccc(Cl)cc3)CC2c2ccco2)c1,3.96
O=C1C(=O)N(Cc2ccc(Cl)cc2)c2ccc([N+](=O)[O-])cc21,3.6
COc1ccc(Nc2ccc3ccccc3n2)cc1,4.156
Oc1ccc(-c2nc3ccccc3[nH]2)c(O)c1,4.347
Cc1ccc2c(c1)c(=O)c1ccccc1n2CCCC(=O)Nc1ccc(F)cc1F,3.95
Cc1ccc(-c2c(O)c3ccccc3c3nc4cc(C)c(C)cc4nc23)cc1,3.626
Oc1ccc(/N=N/c2cccc(C(F)(F)F)c2)cc1/C=N/Nc1nc(N2CCCC2)nc(N2CCCC2)n1,3.816
NCCNC(=O)C1CCCCNC(=O)C(Cc2ccc(S(=O)(=O)O)s2)NC(=O)CCCCC[n+]2ccc(cc2)-c2ncc(o2)-c2ccc(c(S(=O)(=O)O)c2)OCCCCCC(=O)NC(Cc2ccc(S(=O)(=O)O)s2)C(=O)N1,3.491
N#CC(=Cc1ccc(C#Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C#Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c1)C(=O)O,3.703
c1ccc2c(c1)Cc1ccccc1OCC1(CCCCC1)CO2,5.087
O=C1C(=O)N(CN2CCN(Cc3ccccc3)CC2)c2ccccc21,3.527
O=C(CSc1nc2ccccc2o1)N/N=C/c1c2ccccc2cc2ccccc12,3.431
Nc1ccc2c(-c3ccc(F)cc3)c3ccc(=[NH2+])cc-3sc2c1,3.284
COc1ccc([N+](=O)[O-])cc1NC(=O)COC(=O)c1c2ccccc2cc2ccccc12,3.7
Oc1ccccc1/C=N/Sc1ccccc1,4.064
O=C(NNc1c2ccccc2nc2ccccc12)c1ccccc1Cl,3.717
CC(=O)N1C(=S)N=C(c2ccccc2)C1(C)C,2.767
CN(C)c1ccc(C2=CC(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(N(C)C)cc4)cc(-c4ccccc4)n2[B-]3(F)F)cc1,2.184
COc1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,4.031
Cc1cc(/C=C/c2ccc3ccccc3c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,2.822
c1ccc(-c2ccc3cc4ccccc4cc3c2)cc1,3.741
O=C1Nc2ccc(-c3ccccc3F)cc2C1=O,3.514
COc1ccc(C2=CC(c3ccccc3)=C(c3ccccc3)C2)c2ccccc12,3.626
Nc1cccc2cn[nH]c12,4.863
Cc1ccc(N2CCc3c(O)cccc32)cc1,4.663
CCc1ccc(C)cc1,5.307
CCc1cc(C)cc(CC)c1N=Cc1cc(C)cc(C(c2ccccc2)c2ccccc2)c1O,3.935
CC1(C)c2ccccc2-c2ccc(-n3c4ccccc4c4cc(-c5ccc(-c6ccc(/C=C(\C#N)C(=O)O)s6)c6nsnc56)ccc43)cc21,2.802
CC(C)N(CCNC(=O)Cn1c2ccccc2c(=O)c2ccccc21)C(C)C,3.939
COc1ccc(C=O)c(C(=O)O)c1OC,3.827
CCCCCCC,9.07
O=C([O-])c1ccccc1C1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,4.59
CC[N+](CC)(CC)CC(=O)Nc1ccc(/N=N/c2ccc(NC(=O)C[N+](CC)(CC)CC)cc2)cc1,3.848
Cc1ccc(C(C#N)=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,3.629
CCNS(=O)(=O)C1=CC(S(=O)(=O)NCC)=C2C=CC3=C(S(=O)(=O)NCC)C=C(OCCCCCC(=O)O)C4=CC=C1C2C43,3.987
Cc1cc(-c2ccccc2C)cc(C)[o+]1,3.637
CC(=O)O[B-]1(OC(C)=O)OC(/C=C/c2ccccc2)=CC(/C=C/c2ccccc2)=[O+]1,3.451
CN(C)c1ccc(C2=CC=C(C(=O)O)CC2)cc1,3.575
CC1(C)CCN2CCC(C)(C)c3c2c1cc1cc(/C=C2/SC(=S)N(CC(=O)O)C2=O)c(=O)oc31,3.155
CCN(CC)c1ccc2cc(-c3cc(SC)c(C#N)c(=O)o3)c(=O)oc2c1,3.318
CCCCCCc1cc(/C=C/c2ccc(N(c3ccc4c(c3)n(CCCCCC)c(=S)n4CCCCCC)c3ccc4c(c3)n(CCCCCC)c(=S)n4CCCCCC)cc2)sc1-c1ccc(/C=C(/C#N)C(=O)O)s1,3.003
N#C/C(=C\c1ccc(-c2ccc(N(c3ccc(-c4ccc(C=O)cc4)cc3)c3ccc(-c4ccc(/C=C(\C#N)c5ccc(C#N)cc5)cc4)cc3)cc2)cc1)c1ccc(C#N)cc1,3.384
COc1c2ccccc2c(OC)c2c(C#Cc3ccccc3)c3cc4ccccc4cc3c(C#Cc3ccccc3)c12,1.992
Cc1ccc(NCN2C(=O)C(=O)c3ccccc32)cc1,3.472
CCCc1c(-c2sc(-c3ccc(N(c4ccc(OC)cc4)c4ccc5c(c4)C(CCC)(CCC)c4c6c(c7c(c4-5)C(CCC)(CCC)c4ccccc4-7)C(CCC)(CCC)c4ccccc4-6)cc3)c3c2OCCO3)sc2cc(C=C(C#N)C(=O)O)sc12,2.745
CC1Cc2ccccc2CC1C,5.301
CCO[P+](=O)OCC,6.382
N#Cc1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,4.202
C[N+]1=C(/C=C/C2=C3Oc4c(cc(F)c(N5CCCC5CO)c4F)C=C3CCC2)C(C)(C)c2ccccc21,2.448
CCCCc1ccc(C(=O)Nc2ccc(C(=O)/C=C/c3ccc(N(C)CCO)cc3)cc2)cc1,3.798
Cc1cc(C)cc(-c2ccc(-n3cncc3C(=O)N(C)Cc3c4ccccc4cc4ccccc34)cc2)c1,3.67
S=c1[nH]nc(-c2ccncc2)n1/N=C/c1c2ccccc2cc2ccccc12,3.301
O=c1c2ccccc2c2ccc3sc4ccccc4c4ccc1c2c34,3.121
CCCCCCCCCCC1(CCCCCCCCCC)C(/C=C2/C(=O)C(c3cc4c5c(c3)C(C)(C)c3cccc6c3N5c3c(cccc3C4(C)C)C6(C)C)=C2[O-])=[N+](CCCCCC)c2ccc(C(=O)O)cc21,2.397
CCN(CC)C(=O)c1ccc(P(=O)([O-])OCCCCCC(=O)OP(F)P)cc1C1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,3.107
Oc1cccc(O)c1O,5.208
CC1(C)CC(NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)CC(C)(C)N1,3.946
CCC1=C(C)C2=Cc3cc(I)cn3[B-](F)(F)[N+]2=C1C,3.13
CCc1ccc2c(c1)C(=O)C(=O)N2Cc1cc2c(cc1Cl)OCO2,3.39
Cc1ccc(-c2nc(-c3cccc(O)c3)[nH]c2-c2ccc(C)cc2)cc1,4.233
Cc1ccc(N=Nc2cc(C(C)(C)C)cc(Br)c2O)cc1,3.515
Nc1ccccc1C(=O)c1ccccc1,3.963
c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2cc3cc4oc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc4cc3o2)cc1,3.633
COc1cccc(Nc2nc3cc4c(C)c(C(N)=O)c(=O)oc4cc3n2CCc2ccc(Cl)cc2)c1,3.952
CC1=C(c2ccccc2)C(C)=[N+]2C1=C(c1c(-c3ccccn3)nc3ccccn13)c1c(C)c(-c3ccccc3)c(C)n1[B-]2(F)F,2.91
O=C(Cn1c2ccccc2c(=O)c2ccccc21)Nc1cccc([N+](=O)[O-])c1,3.932
Cc1ccc(N2c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)s4)cc3C3CCCC32)cc1,2.811
N#C/C(=C\c1ccc(-c2ccc(-c3cc4ccc(N(c5ccccc5)c5ccccc5)cc4oc3=O)s2)cc1)C(=O)O,2.977
CC(C)=O,4.462
CO[Si](CCCSC(=O)c1ccccc1S)(OC)OC,4.133
c1ccc2c(-c3c4ccccc4c(-c4ccc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc4)c4ccccc34)cccc2c1,3.622
CC(C)(C)c1ccc(OCCCN2C(=O)C(=O)c3ccccc32)cc1,3.399
O=C(C=CC(=O)N1CCCC1)Nc1ccc(N=Nc2ccccc2)cc1,3.771
CCOc1ccc(Br)c(OC=O)c1,4.974
O=Cc1ccc2c(ccc3ccccc32)c1,3.855
C1=C(c2ccc(-c3cccs3)s2)CCC1,3.784
CCCCCCCCn1nc2c(-c3ccc(/C=C(/C#N)C(=O)O)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc3c(-c3ccc(-c4cccc5c4C4C6CCC(C6)C4N5c4ccccc4)s3)c2n1,2.499
COc1cc2c3c(c1)-c1c(sn(-c4cccc(F)c4)c1=S)C(C)(C)N3C(=O)C2=O,3.714
OB(O)c1c2ccccc2c(-c2ccc3ccccc3c2)c2ccccc12,3.665
O=C(O)c1cc(CBr)ccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,3.464
CC[N+](CC)=C1C=CC(=C/C=C2\C=C(c3ccccc3C(=O)O)c3cc4c5c(c3O2)CCCN5CCC4)C=C1,2.638
c1ccc(N(c2ccccc2)c2ccc(-c3cncs3)cc2)cc1,4.032
CCOC1=C(O)c2cccc3cccc(c23)C1=O,3.426
Cc1cc(C)c(B(c2ccc3c(c2)c2cc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)ccc2n3-c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccccc3)cc2)c2c(C)cc(C)cc2C)c(C)c1,3.858
Cc1cccc2c1N(CCOc1cccc3ccccc13)C(=O)C2=O,3.416
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3nnc(-c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)o3)cc21,3.967
CCCCC[Si]1(CCCCC)c2cc(-c3ccc(/C=C(/C#N)C(=O)O)cc3)ccc2-c2ccc(-c3ccc4c(c3)C3CCCC3N4c3ccc(OC)cc3)cc21,3.5
CCCCCC[N+]1=C(/C=C/c2cc3c4c(c2)C(C)(C)c2cccc5c2N4c2c(cccc2C3(C)C)C5(C)C)C(C)(C)c2cc(C(=O)O)ccc21,2.533
CC/[NH+]=c1\cc2oc3cc(NCCC(=O)NC(C(=O)OC)C(C)C)c4ccccc4c3nc-2cc1C,2.831
O=C(O)CCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,3.543
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,2.596
COc1ccc2c(c1)c(-c1ccccc1)c(-c1ccccc1)[n+]1c3cc4ccccc4cc3c(-c3ccccc3)c(-c3ccccc3)c21,2.984
CCCCOC(=O)/C=C/c1nc2c([nH]1)CN(CC)C(=O)N2CC,4.011
O=C(N/N=C/c1ccccc1O)c1cccc2ccccc12,4.151
CCCN(CCC)C(=O)CNc1c(/C=C/c2ccc(OC)cc2)nc2cc(C(=O)OC)ccn12,3.611
CN(Cc1ccccc1)CN1C(=O)C(=O)c2cc3c(cc21)OCCO3,3.366
CCC(C(=O)Nc1ccc2c(c1)OCO2)N(Cc1cccnc1)C(=O)CN1C(=O)C(=O)c2ccccc21,3.45
Cc1ccc(/N=N/c2ccc(O)c(/C=N/NC(=O)COc3ccccc3[N+](=O)[O-])c2)cc1C,3.888
CN(C)c1ccc(/C=C/C2=[N+](CCCS(=O)(=O)[O-])c3ccccc3C2(C)C)cc1,3.157
c1ccc(-n2nc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)nc2-c2ccccn2)cc1,3.962
CSc1ccc(S(C)(=O)=O)c2ccccc12,4.385
CC(C)(C)c1ccc(N(c2ccccc2)c2ccc3ccc4c(N(c5ccccc5)c5ccc(C(C)(C)C)cc5)ccc5ccc2c3c54)cc1,3.375
CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(/N=N/c2ccc(/N=N/c3cccc(S(=O)(=O)[O-])c3)c3ccccc23)cc1,2.866
Cn1c2ccccc2c2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc3sc(-c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)s4)cc3c21,2.806
CCc1cccc(O)c1,5.205
O=C(CC(NCCCN1CCOCC1)C(=O)O)Nc1ccc(/N=N\c2ccccc2)cc1,2.65
COc1ccc(-c2nc3ccccc3nc2/C=C/N2CCCC2)s1,3.462
Cc1cccc2c1N(CCCOc1ccc(Br)cc1)C(=O)C2=O,3.388
c1cnoc1,6.688
COc1ccc(-c2cc3c(s2)c(C(C)=O)cc(=O)n3C)cc1,3.368
F[B-]1(F)OC(c2ccccc2)=Cc2cc(Cl)nc[n+]21,3.947
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(-c2nc(-c3cccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)c3)nc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)n2)c1,4.116
Cc1ccc(-c2nc3nccc(-c4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3n2)cc1,4.237
Nc1cccc(Cl)c1,4.936
Nc1ccc2c(-c3ccc(-c4ccccc4)cc3)c3ccc(=[NH2+])cc-3sc2c1,3.301
COc1ccc(-c2ccccc2)cc1NCc1c2ccccc2cc2ccccc12,3.746
CCN1c2ccc(C=C(C#N)C(=O)O)cc2Sc2cc(-c3ccc(O)cc3)ccc21,3.205
COc1ccc(/N=N/c2ccc(OC)cc2)cc1,3.818
Cc1ccc(N(c2ccc(C)cc2)c2ccc(N3c4ccc(-c5ccc(N(c6ccccc6)c6cccc7ccccc67)cc5)cc4Sc4cc(-c5ccc(/C=C(\C#N)C(=O)O)s5)ccc43)cc2)cc1,2.899
N#CC(=Cc1cccc(N(c2ccccc2)c2ccccc2)c1)C(=O)O,3.329
CCc1ccc(O)c(/N=N/c2cc(OC)ccc2OC)c1,3.41
CCCOc1ccc(/C=C/C=C/C=C/c2ccc([N+](=O)[O-])cc2)cc1,3.276
CCN(CC)c1ccc2c(O)c(C(=O)C=CC=C3N(C)c4ccccc4C3(C)C)c(=O)oc2c1,3.271
C=CCn1c(-c2ccc(Cl)cc2)csc1=Nc1ccc(N=Nc2ccccc2)cc1,3.5
C#CCNC(=O)CN1C(=O)C(=O)c2cc(Cl)ccc21,3.355
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(/C=C(\C#N)C(=O)O)s2)c2nc3c4ccccc4c4ccccc4c3nc2c1-c1ccc2c(c1)C1CCCC1N2c1ccc(C)cc1,2.892
CCCN1C(=O)C=C(Br)C1=O,3.973
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4cc(-c6ccc(C=C(C#N)C(=O)O)s6)ccc4-5)s3)cc2)cc1,3.036
c1ccc(-c2nnc(-c3ccccc3)n2-c2ccccc2)cc1,4.82
O=C(O)CC[C@H](Nc1c2ccccc2nc2ccccc12)C(=O)O,3.668
O=C1C(=O)N(CN2CCCC(c3nc4ccccc4s3)C2)c2ccc(F)cc21,3.412
O=C([O-])COc1cc(NC(=O)c2ccc3c(c2)C(=O)OC32c3cc(Cl)c([O-])cc3Oc3cc([O-])c(Cl)cc32)ccc1N(CC(=O)[O-])CC(=O)[O-],2.951
O=C(O)c1cc([N+](=O)[O-])ccc1Nc1ccccc1,3.981
CCCNC(=O)C(CCC(=O)O)NC(=O)COc1cc(C)c2ccc3c(C)cc(S(=O)(=O)O)c4ccc1c2c34,3.626
CCN(CC)c1cc2ccc3cccc4ccc(c1)c2c34,3.97
Cc1ccc(C(=O)Oc2c(-c3ccccc3)c3nc4ccccc4nc3c3ccccc23)cc1,3.679
N#Cc1nn(-c2cc(F)cc(F)c2)nc1N1CCCC1,4.269
Cc1occc1C(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1,3.886
Cc1cccc(N2CCN(CN3C(=O)C(=O)c4c(Cl)ccc(F)c43)CC2)c1,3.545
COc1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)nn2C)cc1,5.016
CC(C)NS(=O)(=O)c1cc(C(=O)Nc2ccc(N=Nc3ccccc3)cc2)n(C)c1,3.8
CCCCCCCCN1C(=O)/C(=c2\s/c(=c3/c(=Cc4ccc5c(c4)C4CCCC4N5c4ccc(C=C(c5ccccc5)c5ccccc5)cc4)sc(=O)n3CC(=O)O)c(=O)n2-c2ccccc2)SC1=S,2.561
CC(C)[Si](C#Cc1ccc(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12)(C(C)C)C(C)C,3.577
COc1ccc(/N=N/c2c(O)ccc3ccccc23)cc1,3.275
C(#Cc1ccc(-c2ccccc2)nn1)c1ccc(N(c2ccc(C#Cc3ccc(-c4ccccc4)nn3)cc2)c2ccc(C#Cc3ccc(-c4ccccc4)nn3)cc2)cc1,3.557
CCN(CC)c1cc2oc(=O)cc(C)c2cc1C,4.25
O=C(Nc1ccc(/N=N/c2ccccc2)cc1)c1ccc(Oc2ccc(C(=O)Nc3ccc(/N=N/c4ccccc4)cc3)cc2)cc1,3.789
CCCCN1C(=O)C2=C(c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)cc3)N(CCCC)C(=O)C2=C1c1ccc(-c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc2)cc1,2.651
Cc1cc(/C=C/c2cc(Cl)cc(Cl)c2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,2.841
C(/C=C/C=C/c1ccccc1)=C\C=C\c1ccccc1,3.364
NNC(=O)Cc1ccccc1F,5.387
Oc1ccccc1F,5.259
O=C(OCCCCCCO)c1ccc2c(c1)c1cccc3cnc2n31,3.366
O=C1C(=O)N(CN2CCCCCC2)c2ccccc21,3.532
COc1cc2c3c(c1)C(CN1C(C)CCCC1C)=CC(C)(C)N3C(=O)C2=O,2.989
O=C(O)c1ccc2c(c1)nc1c3cccc4c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc(c(=O)n21)c43,3.506
CCN(CCCS(=O)(=O)O)c1ccc2c(-c3ccc(C(=O)NCCCCCC(=O)O)cc3C(=O)O)c3ccc(N(CC)CCCS(=O)(=O)O)cc3[o+]c2c1,3.155
O=C1C(=O)N(CN2CCN(Cc3cccc4ccccc34)CC2)c2ccccc21,3.522
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cc(-c6ccc(Cl)cc6)nn5-c5ccccc5)s4)ccc(c23)C1=O,3.654
Cc1ccc(-c2cc(C)n[nH]c2=O)cc1,4.264
N[C@@H](CCC(=O)O)C(=O)O,5.623
CCN(CC)c1ccc2c(c1)OC1=C(/C=C/C=C3\CCCc4cc5ccc(N(CC)CC)cc5[o+]c43)CCCC1=C2,1.964
O=[N+]([O-])c1c2ccccc2cc2ccccc12,3.785
COC1=[N+]2C(=C(c3ccccc3)c3ccc(OC)n3[B-]2(F)F)C=C1,3.148
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccncn4)s3)cc2)cc1,3.564
CSC1=C(SC)SC(=Cc2ccc(N(c3ccc(/C=C(/C#N)C(=O)O)cc3)c3ccc(/C=C(/C#N)C(=O)O)cc3)cc2)S1,3.202
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ccsc12,4.91
Oc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,4.244
CCCCCCC1(CCCCCC)c2cc(-c3cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(/C=C(\C#N)C(=O)O)s3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,3.017
O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2c(Br)c(Br)c(Br)c(Br)c21,4.729
Cc1ccc(/N=N/c2ccc(O)c(/C=N/NC(=O)c3ccccc3Br)c2)cc1C,3.839
Cc1cc(C)nc(N/N=C/c2c3ccccc3cc3ccccc23)n1,3.296
O=C(O)CN1C(=O)/C(=C\c2ccc(-c3ccc(-c4ccc5c(B(O)O)c6ccccc6cc5c4)c4nsnc34)o2)SC1=S,2.751
CN1c2ccccc2Sc2cc(N=Cc3ccc4c(c3)N(C)c3ccccc3S4)ccc21,3.596
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccc(N4c5ccccc5Sc5ccccc54)cc3)c3ccc(N4c5ccccc5Sc5ccccc54)cc3)cc2)SC1=S,3.412
CCc1ccc(C(C)(C)C)cc1,5.342
Cc1cc(/C=C/c2ccc(Cl)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,2.849
