smiles,energy_max_osc
CCCCCCCCc1cc(/C=C(/C#N)C(=O)O)sc1-c1ccc(-c2sc(-c3ccc4c(c3)Sc3ccccc3N4CC(CC)CCCC)cc2CCCCCCCC)s1,2.872
CCCC(CC)CN1c2ccccc2Sc2cc(-c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)s4)s3)ccc21,2.763
O=C(O)c1ccc(C#C/C2=c3\cc/c4n3[Zn]n3c(ccc3/C(c3ccc(N(c5ccccc5)c5ccccc5)cc3)=C3/C=CC(=N3)/C=4c3ccc(N(c4ccccc4)c4ccccc4)cc3)/C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)=C3/C=CC2=N3)cc1,3.448
[C-]#[N+]CN1CCOCCN(CC#N)c2ccc(C)cc2OCCOc2cc(/C=C/c3ccc(C(=O)OC)cc3[N+](=O)[O-])ccc21,3.516
COC(=O)CN1CCOCCN(CC(=O)OC)c2ccc(/C=C/c3ccc(C(=O)OC)cc3[N+](=O)[O-])cc2OCCOc2cc(C)ccc21,3.331
COC(=O)CN1CCOCCN(CC(=O)OC)c2cc(OCC(=O)OC(C)(C)C)c(/C=C/c3ccc(C(=O)OC)cc3[N+](=O)[O-])cc2OCCOc2cc(C)ccc21,3.269
CC(C)(C)c1cc2c3c(c1)-c1cccc4c1N(B3N1c3ccccc3Sc3cccc-2c31)c1ccccc1S4,3.924
c1ccc(-c2nc(-c3ccc(-c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)o5)cc4)cc3)oc2-c2ccccc2)cc1,3.788
c1ccc(-c2cc3ccc4cc(-c5ccccn5)cc5ccc(c2)c3c45)nc1,3.641
O=c1c2cc(F)c(N3CCCCC3)cc2sc2cc(N3CCCCC3)c(F)cc12,4.051
CCOC(=O)c1[nH]c(C)c(/C=C/C2=[N+]3C(=C(c4cc(OC)cc(OC)c4)c4c(C)c(I)c(/C=C/c5c(C)[nH]c(C(=O)OCC)c5C)n4[B-]3(F)F)C(C)=C2I)c1C,3.743
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(N(c2ccc(-c3ccc(/C=C4\SC(=S)N(CC(=O)O)C4=O)s3)cc2)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,2.974
COc1ccc(-c2cc3c(C#N)c4c5c(oc(=O)c4c(=N)n3[nH]2)-c2ccccc2SC5)cc1,3.622
N#Cc1c2c3c(oc(=O)c2c(=N)n2[nH]c(-c4ccc(F)cc4)cc12)-c1ccccc1SC3,3.614
COc1cc(-c2cc3c(C#N)c4c5c(oc(=O)c4c(=N)n3[nH]2)-c2ccccc2SC5)cc(OC)c1OC,3.613
N#Cc1c2c3c(oc(=O)c2c(=N)n2[nH]c(-c4ccccc4)cc12)-c1ccccc1SC3,3.615
COc1ccc2c(c1)N(C)C(C)(c1ccccc1)c1ccsc1-2,3.977
CN1c2cc(O)ccc2-c2sccc2C1(C)c1ccccc1,3.981
[O-][n+]1c2ccccc2[n+]([O-])c2ccccc21,3.075
[O-][n+]1c2ccccc2[n+]([O-])c2cc(O)ccc21,3.068
Cc1ccc(-c2c3nc(c(-c4ccco4)c4ccc([nH]4)c(-c4ccco4)c4nc(c(-c5ccco5)c5ccc2s5)C=C4)C=C3)cc1,3.584
C[Si](C)(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc([Si](C)(C)C)cc5)s4)c4nsnc34)s2)cc1,2.623
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3c4ccccc4c(-c4ccc(C=C(C#N)C(=O)O)s4)c4nsnc34)cc2)cc1,2.346
N#C/C(=C\c1ccc(-c2c3ccccc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1)C(=O)O,2.388
N#CC(=Cc1ccc(-c2c3ccccc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1)C(=O)O,2.356
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3c4ccccc4c(-c4ccc(/C=C(\C#N)C(=O)O)s4)c4nsnc34)cc2)cc1,2.34
CC(C1CC1)N(C)C(=O)Cn1c2ccccc2c(=O)c2ccccc21,3.946
O=C(Cn1c2ccccc2c(=O)c2ccccc21)NCC1CC1,3.947
CC(C)(C)c1ccc(N(c2ccc(-c3ccc(C4=[O+][B-](F)(F)OC(c5ccc(-c6ccc(C(=O)O)cc6)cc5)=C4)cc3)cc2)c2ccc(C(C)(C)C)cc2)cc1,3.409
Clc1c2ccccc2c(CNCc2ccccn2)c2ccccc12,3.613
O=c1c2ccc3c4ccc5c(=O)n6c7ccccc7nc6c6ccc(c7ccc(c(=O)n1-c1ccccc1)c2c37)c4c56,2.688
COc1ccccc1N=Nc1ccc(NC(=O)COC(=O)C=Cc2cccc(F)c2)cc1C,3.528
O=C(COC(=O)C=Cc1cccc(Br)c1)Nc1ccc(N=Nc2ccccc2)cc1,3.875
COc1cc(C=CC(=O)OCC(=O)Nc2ccc(N=Nc3ccccc3)cc2)ccc1O,3.812
Oc1ccc2ccccc2c1C=NN=Cc1ccc2ccc3cccc4ccc1c2c34,3.504
CC1CC(=O)Nc2cc([N+](=O)[O-])ccc2N1,3.962
Cc1ccc(-n2c(C)cc(/C=N/NC(=O)Cn3c4ccccc4c(=O)c4ccccc43)c2C)cc1,3.961
Cc1cc(-n2c(C)cc(/C=N/NC(=O)Cn3c4ccccc4c(=O)c4ccccc43)c2C)ccc1I,3.943
Cc1cc(/C=N/NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)c(C)n1-c1ccccc1,3.954
Cc1cc(/C=N/NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)c(C)n1-c1ccc(Cl)cc1,3.945
Cc1cc(/C=N/NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)c(C)n1-c1ccc(Cl)cc1Cl,3.959
Cc1cc(/C=N/NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)c(C)n1-c1ccc(Cl)c(Cl)c1,3.946
Cc1cc(/C=N/NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)c(C)n1-c1ccc(F)cc1,3.964
Cc1cc(/C=N/NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)c(C)n1-c1ccc(I)cc1,3.965
Cc1cc(/C=N/NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)c(C)n1-c1ccc([N+](=O)[O-])cc1,3.935
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,3.961
Cc1nccc2c(C)c3[nH]c4ccccc4c3cc12,3.981
CCCCCCN1C(=O)C2=C(c3ccc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)cc3)N(CCCCCC)C(=O)C2=C1c1ccc(-c2ccc(/C=C(\C#N)C(=O)O)s2)cc1,2.574
Cc1ccc(/C2=c3\cc/c(o3)=C(\c3ccc(C)cc3)c3ccc([nH]3)-c3ccc4n3[P-](=O)(=O)[N+]3=C(C=CC3=C4c3ccc[nH]3)c3ccc2[nH]3)cc1,3.488
CC(C)(C)c1ccc(N(c2ccc(-c3nnc(-c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)s4)s3)cc2)c2ccc(C(C)(C)C)cc2)cc1,2.93
c1ccc(-[n+]2c3ccc4cccc5c6cccc7c8cccc9ccc2c(c98)c(c67)c3c45)cc1,3.068
Cc1ccc(S(=O)(=O)/N=C/C2=Cc3c(-c4ccccc4)oc(-c4ccccc4)c3C=C(/C=N/S(=O)(=O)c3ccc(C)cc3)C2)cc1,3.745
O=C1c2ccccc2C(=O)c2cc3nsnc3cc21,3.437
CCOc1ccc(N(c2ccc(OCC)cc2)c2ccc(-c3ccc(-c4ccc5c(c4)sc4cnccc45)s3)cc2)cc1,3.42
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C,4.43
Cc1ccc2[nH]c3c(cc(NCCCN4CCN(C)CC4)c4c(=O)c5ccccc5c(=O)c43)oc2c1,2.61
CN1CCN(CCCNc2cc3oc4ccccc4[nH]c3c3c(=O)c4ccccc4c(=O)c23)CC1,2.629
Cc1ccc2oc3cc(NCCCN4CCNCC4)c4c(=O)c5ccccc5c(=O)c4c3[nH]c2c1,2.621
Cc1ccc2oc3cc(NCCCN4CCN(C)CC4)c4c(=O)c5ccccc5c(=O)c4c3[nH]c2c1,2.621
Cc1cccc2oc3cc(NCCCN4CCNCC4)c4c(=O)c5ccccc5c(=O)c4c3[nH]c12,2.598
O=c1c2ccccc2c(=O)c2c1c(NCCCN1CCNCC1)cc1oc3ccccc3[nH]c12,2.624
Cc1cc(-c2ccccc2)[nH]n1,5.119
Cc1c(C)c(N2c3ccccc3Oc3ccccc32)c(C)c(C)c1B(c1c(C)c(C)c(N2c3ccccc3Oc3ccccc32)c(C)c1C)c1c(C)c(C)c(N2c3ccccc3Oc3ccccc32)c(C)c1C,4.047
CC1(C)c2ccccc2N(c2ccc(-c3nc4c(C#N)ccc(C#N)c4nc3-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,3.872
CC1(C)c2ccccc2N(c2ccc(-c3nc4ccccc4nc3-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,3.88
CC1(C)c2ccccc2N(c2ccc(-c3nc4cc(C#N)c(C#N)cc4nc3-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,3.963
COc1cc2c3c(c4cc(OC)c(OC)c(OC)c4c2c(OC)c1OC)=[N+]1C(=C(c2c(C)cc(C)cc2C)c2cc4c5cc(OC)c(OC)c(OC)c5c5c(OC)c(OC)c(OC)cc5c4n2[B-]1(F)F)C=3,2.29
CC(C)(C)c1ccc2c3c(c4ccc(C(C)(C)C)cc4c2c1)=[N+]1C(=C(c2ccccc2)c2c(Br)c4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc5c4n2[B-]1(F)F)C=3Br,2.361
CC(C)(C)c1ccc2c3c(c4ccc(C(C)(C)C)cc4c2c1)=[N+]1C(=C(c2ccccc2)c2cc4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc5c4n2[B-]1(F)F)C=3,2.379
Cc1cc(C)c(C2=C3C=c4c(c5ccccc5c5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4c4ccccc4c23)c(C)c1,2.447
Cc1cc(C)c(C2=C3C=c4c(c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc4c23)c(C)c1,2.381
COc1ccc2c(c1)c1c(c3cc(OC)ccc32)=[N+]2C(=C(c3c(C)cc(C)cc3C)c3cc4c5cc(OC)ccc5c5ccc(OC)cc5c4n3[B-]2(F)F)C=1,2.43
COc1ccc2c3c(c4ccc(OC)cc4c2c1)=[N+]1C(=C(c2c(C)cc(C)cc2C)c2cc4c5ccc(OC)cc5c5cc(OC)ccc5c4n2[B-]1(F)F)C=3,2.314
O=C(O)c1ccc(N=CC=C(Cl)c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1O,3.509
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5ccc6c7ccccc7n(-c7ccccc7)c6c54)cc3)n2)cc1,4.037
N#Cc1c(N)nc(N)c(C#N)c1-c1c2ccccc2cc2ccccc12,3.73
Oc1nc(-c2ccccc2)sc1-c1ccccc1,3.767
Cc1ccc(-c2nc(O)c(-c3ccccc3O)s2)cc1,3.832
Oc1ccccc1-c1sc(-c2ccccc2)nc1O,3.847
Oc1ccccc1-c1sc(-c2cccc(Cl)c2)nc1O,3.807
Oc1ccccc1-c1sc(-c2ccc(Cl)cc2)nc1O,3.781
COc1ccc(-c2nc(O)c(-c3ccccc3O)s2)cc1,3.81
c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(c1)c1ccccc1n1c3ccccc3nc21,3.868
O=P1(c2ccccc2)c2cccc3ccc4ccc1n4c23,3.692
CC1=CC(=O)C=C(C)C1=O,3.858
CC1=CC(=O)C(C)=CC1=O,3.273
CC1=C(C)C(=O)C(C)=C(C)C1=O,3.46
O=C1C=C(Cl)C(=O)C=C1Cl,3.288
CC1=CC(=O)C=CC1=O,2.95
O=C1C=CC(=O)C=C1,3.168
O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,3.417
O=C1C(F)=C(F)C(=O)C(F)=C1F,3.384
CC(C)c1cc(C(C)C)c(B2c3cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc3N(c3ccccc3)c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc32)c(C(C)C)c1,4.056
Cc1cc(C)c([B-]2(c3c(C)cc(C)cc3C)[O+]=P(c3ccccc3)(c3ccccc3)c3cc(C#Cc4ccccc4)sc3-c3sc(C#Cc4ccccc4)cc32)c(C)c1,3.079
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ncc(-c4sc(-c5ccc(/C=C(\C#N)C(=O)O)cc5)cc4CCCCCC)c4nsnc34)cc2)cc1,2.632
c1ccc(-c2nc(-c3ccc(-c4cccs4)s3)[nH]c2-c2ccccc2)cc1,3.519
CCCCCCN1C(=O)c2cccc3c(-c4sc(-c5ccc6c7c(cccc57)C(=O)N(CCCCCC)C6=O)c5c4OCCO5)ccc(c23)C1=O,3.458
O=C1c2cc(I)ccc2NC(c2c3ccccc3cc3ccccc23)N1c1ccc(Cl)cc1,3.687
CC1(C)c2ccccc2N(c2ccc3c(c2)Oc2ccccc2P3(=O)c2ccccc2)c2ccccc21,4.194
Cc1ccc(-c2noc(-c3nnc(C=C[c-]4cccc4)o3)n2)cc1,2.828
Clc1ccc(-c2noc(-c3nnc(C=C[c-]4cccc4)o3)n2)cc1,2.791
COc1ccc(-c2noc(-c3nnc(C=C[c-]4cccc4)o3)n2)cc1,2.836
C(=C[c-]1cccc1)c1nnc(-c2nc(-c3ccccc3)no2)o1,2.821
FC(F)(F)c1ccc(-c2noc(-c3nnc(C=C[c-]4cccc4)o3)n2)cc1,2.768
CCCCCCCCCCCCn1c(-c2ccc(/C=C(\C#N)C(=O)O)s2)cc2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,3.192
Cc1ccc(-c2c3ccc(n3)c(-c3c(C)cc(C)cc3C)c3ccc(cc4nc(cc5ccc2[nH]5)C(C)(C)C4=O)[nH]3)cc1,3.959
CC(C)(C)[Si](C)(C)OC[C@H]1OC(n2ccc(=O)[nH]c2=O)=C(Cc2ccccc2)[C@@H]1O[Si](C)(C)C(C)(C)C,5.079
c1ccc2c(c1)Sc1ccccc1S2,4.597
C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,6.301
Cc1nccnc1-c1c2ccc(=[NH2+])cc-2oc2cc(N)ccc12,3.347
Cc1nccnc1-c1c2ccc(=[NH2+])c(S(=O)(=O)O)c-2oc2c(S(=O)(=O)O)c(N)ccc12,3.359
CCn1c2ccc(-c3ccc(-c4ccncc4)s3)cc2c2cc(-c3ccc(-c4ccc(N(c5ccc(-c6cccs6)cc5)c5ccc(-c6cccs6)cc5)cc4)s3)ccc21,3.482
Cc1cc(C)c(B(c2ccc(-c3cc4ccccc4n3C)s2)c2c(C)cc(C)cc2C)c(C)c1,3.679
CCCCCCCC[n+]1ccc(-c2ccc3cc(N(C)C)ccc3c2)cc1,3.08
CC(=O)[n+]1ccc(-c2ccc3cc(N(C)C)ccc3c2)cc1,2.839
CN(C)c1ccc2cc(-c3cc[n+](C)cc3)ccc2c1,3.042
CN(C)c1ccc2cc(-c3cc[n+](C(=O)C(F)(F)F)cc3)ccc2c1,2.718
COc1cc(-c2cnc(-c3ccncc3)o2)cc(OC)c1OC,4.135
CC(=O)CCCCCOc1ccc(-c2cnc(-c3ccncc3)o2)cc1,4.149
Cn1cc[n+](C)c1SCCCC[n+]1ccc(/C=C/c2ccc(N(CCO)CCO)cc2)cc1,2.862
O=C1c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(/N=N/c5ccccc5)cc3)C4=O)cc2C(=O)N1c1ccc(/N=N/c2ccccc2)cc1,3.919
Cc1ccc(N2Cc3ccccc3-c3c(O)cccc32)cc1,4.168
Cc1ccc2c(c1)CN(c1ccccc1)c1cc(O)ccc1-2,4.251
Cc1ccc(N2Cc3ccccc3-c3ccc(O)cc32)cc1,4.215
CC(C)(C)c1ccc2c(N(c3ccccc3)c3cccc4ccccc34)c3cc(C(C)(C)C)ccc3c(-c3ccc(-c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)c5nsnc45)s3)c2c1,2.607
CC(C)(C)c1ccc2c(c1)C(c1ccc(-n3c4ccccc4c4ccccc43)cc1)(c1ccc(-n3c4ccccc4c4ccccc43)cc1)c1cc(C(C)(C)C)ccc1-2,4.427
c1ccc2c(c1)-c1ccccc1C2(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,4.429
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C2(c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)c3ccccc3-c3ccccc32)cc1,4.347
c1ccc(NNc2ccccc2)cc1,4.988
N#C/C(=C\c1ccc(-c2ccc(-c3ccc(N4c5ccccc5C=Cc5ccccc54)cc3)c3nsnc23)s1)C(=O)O,2.701
CCn1c2ccc(/C=C(/C#N)C(=O)O)cc2c2ccc(-c3ccc(-c4ccc(-c5ccc(C=C(c6ccc(N(C)C)cc6)c6ccc(N(C)C)cc6)cc5)s4)s3)cc21,3.013
CCCOc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)N/N=C/c2c3ccccc3cc3ccccc23)cc1,3.354
COc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)N/N=C/c2c3ccccc3cc3ccccc23)cc1,3.371
CCN(CC)c1ccc(/C=C(\NC(=O)c2ccccc2Cl)C(=O)N/N=C/c2c3ccccc3cc3ccccc23)cc1,3.362
CCN(CC)c1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)N/N=C/c2c3ccccc3cc3ccccc23)cc1,3.367
CN(C)c1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)N/N=C/c2c3ccccc3cc3ccccc23)cc1,3.309
O=[N+]([O-])c1ccc(/C=N/c2ccc(/N=N/c3ccccc3)cc2)s1,3.323
Brc1ccc(/C=N/c2ccc(/N=N/c3ccccc3)cc2)s1,3.46
CC(=O)Nc1ccc(-c2cc3c(c([P+](c4ccccc4)(c4ccccc4)c4ccccc4)c2[O-])[n+]([O-])c2ccccc2[n+]3[O-])cc1,3.95
[O-]c1c(-c2cccc(F)c2)cc2c(c1[P+](c1ccccc1)(c1ccccc1)c1ccccc1)[n+]([O-])c1ccccc1[n+]2[O-],3.417
Cc1ccc(-c2cc3c(c([P+](c4ccccc4)(c4ccccc4)c4ccccc4)c2[O-])[n+]([O-])c2ccccc2[n+]3[O-])cc1C,3.364
COc1ncnc(Nc2ccc(/N=N/c3ccccc3)cc2)c1[N+](=O)[O-],3.579
Cc1nc(C(F)(F)F)nc(Nc2ccc(/N=N/c3ccccc3)cc2)c1C#N,3.858
Nc1ncnc(Nc2ccc(/N=N/c3ccccc3)cc2)c1[N+](=O)[O-],3.522
CCCCCCc1cc(-c2cc3c4nn(CC(CC)CCCC)nc4c4cc(-c5cc6c(s5)c5ccccc5n6CC(CC)CCCC)sc4c3s2)sc1/C=C(/C#N)C(=O)O,2.735
CCCCCCc1cc(-c2cc3c4nn(C[C@@H](CC)CCCC)nc4c4cc(-c5cc6c(s5)c5ccccc5n6C[C@H](CC)CCCC)sc4c3s2)sc1/C=C(\C#N)C(=O)O,2.761
O=C(O)c1ccc(-c2cc3cc(C(=O)O)oc4cc(O)cc([o+]2)c34)cc1,3.32
O=C(O)c1cc2cc(-c3ccc(O)c(O)c3)[o+]c3cc(O)cc(o1)c23,3.159
Cc1cc2cc(-c3ccc(O)c(O)c3)[o+]c3cc(O)cc(o1)c23,3.374
CC(=O)N(/C=C/C1=[N+](Cc2ccccc2)c2ccccc2C1)c1ccccc1,3.831
O=C1C(=Cc2ccc(-[c-]3cccc3)s2)C(=O)c2ccccc21,2.652
O=c1c2cccc3cccc(c32)c2nc3c4ccccc4c4ccccc4c3n12,3.285
CCCCCCCCOCc1cccc(OCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(CCc2c(OCCCCCCCC)cc(C(=O)O)cc2OCCCCCCCC)=c2/cc/c3n2[Zn]n2c1ccc2/C(N(c1ccc(C)cc1)c1ccc(C)cc1)=C1/C=CC(=N1)/C=3N(c1ccc(C)cc1)c1ccc(C)cc1,3.422
CCCCCCCCOCc1cccc(OCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(CCc2c(OCCCC)cc(C(=O)O)cc2OCCCC)=c2/cc/c3n2[Zn]n2c1ccc2/C(N(c1ccc(C)cc1)c1ccc(C)cc1)=C1/C=CC(=N1)/C=3N(c1ccc(C)cc1)c1ccc(C)cc1,3.205
CCCCCCCCOCc1cccc(OCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(CCc2ccc(C(=O)O)cc2)=c2/cc/c3n2[Zn]n2c1ccc2/C(N(c1ccc(C)cc1)c1ccc(C)cc1)=C1/C=CC(=N1)/C=3N(c1ccc(C)cc1)c1ccc(C)cc1,3.081
CCCCC(CC)Cn1c(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Oc5ccc(OC)cc5)cc5c(=O)n(-c6c(C(C)C)cccc6C(C)C)c(=O)c6cc(Oc7ccc(OC)cc7)c(c7c(Oc8ccc(C(C)(C)C)cc8)cc(c1=O)c2c37)c4c56,2.662
CCCCC(CC)Cn1c(=O)c2cc(Oc3ccc(OC)cc3)c3c4c(Oc5ccc(C(C)(C)C)cc5)cc5c(=O)n(-c6c(C(C)C)cccc6C(C)C)c(=O)c6cc(Oc7ccc(C(C)(C)C)cc7)c(c7c(Oc8ccc(OC)cc8)cc(c1=O)c2c37)c4c56,2.701
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)c5nsnc45)s3)cc2)cc1,2.519
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(N(c7ccc(OC)cc7)c7ccc(OC)cc7)cc6)s5)c5nsnc45)s3)cc2)cc1,2.472
c1ccc(-c2oc3ccc4c(ccc5oc(-c6ccccc6)c(-c6ccccc6)c54)c3c2-c2ccccc2)cc1,3.797
O=C(COC(=O)C1COc2ccccc2O1)Nc1ccc(N=Nc2ccccc2)cc1,3.803
S=C1NCCN1,4.211
CC1(C)CC(/C=C/c2ccc(N(c3ccccc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)=C/C(=C(/C#N)C(=O)O)C1,2.967
CC1(c2ccc(Cl)cc2)CC(C)(C)N2C(=O)C(=O)c3cccc1c32,3.399
CC1(c2ccccc2)CC(C)(C)N2C(=O)C(=O)c3cccc1c32,3.388
CC1(c2ccccc2)CC(C)(C)N2C(=O)C(=O)c3cc(F)cc1c32,3.269
Cc1ccc2c3c1C(=O)C(=O)N3C(C)(C)CC2(C)c1ccccc1,3.392
Cc1ccc(C2(C)CC(C)(C)N3C(=O)C(=O)c4cc(C)cc2c43)cc1,3.292
CCc1cc2c3c(c1)C(C)(c1ccccc1)CC(C)(C)N3C(=O)C2=O,3.301
Cc1cc2c3c(c1)C(C)(c1ccccc1)CC(C)(C)N3C(=O)C2=O,3.294
Nc1cc(N)c(/N=N/c2cccc3c(S(=O)(=O)[O-])cccc23)cc1/N=N/c1cc([N+](=O)[O-])ccc1O,2.828
O=C(NC1C(=O)CN(C(=O)c2ccccc2)C1=O)c1ccccc1,4.291
CCCCCC1c2c(C)c(-c3ccc(/C=C(/C#N)C(=O)O)o3)c(C)n2[B-](F)(F)[N+]2=C(C)C(c3ccc4c(c3)Sc3ccccc3N4CCC)=C(C)C12,3.386
O=C1c2cccc3cc(Br)cc(c23)C(=O)N1c1ccc(/N=N/c2ccccc2)cc1,2.748
O=C1c2cccc3cc(Br)cc(c23)C(=O)N1c1ccc(/N=N\c2ccccc2)cc1,2.683
O=C1c2cccc3c(Cl)ccc(c23)C(=O)N1c1ccc(/N=N/c2ccccc2)cc1,2.749
O=C(O)c1ccc2c3c(cccc13)C(=O)N(c1ccc(/N=N/c3ccccc3)cc1)C2=O,3.963
O=C1c2cccc3c([N+](=O)[O-])ccc(c23)C(=O)N1c1ccc(/N=N/c2ccccc2)cc1,3.991
O=C1c2cccc3c([N+](=O)[O-])ccc(c23)C(=O)N1c1ccc(N=Nc2ccccc2)cc1,3.989
CCCC[n+]1ccn(CC(=O)N2CCC(C(=O)ON3C(=O)CCC3=O)CC2)c1C1=c2cc3c(cc2Oc2cc4c(cc21)C(CC)=CC(C)(C)N4CC)=[N+](CC)C(C)(C)C=C3CS(=O)(=O)O,2.595
CCCCC(CC)Cc1cc(-c2ccc(-c3cc(CC(CC)CCCC)c(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)c3nsnc23)sc1-c1ccc(-c2ccc(/C=C(\C#N)C(=O)O)cc2)s1,2.434
CCCCCCCCc1cc(-c2ccc(-c3cc(CCCCCCCC)c(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)c3nsnc23)sc1-c1ccc(-c2ccc(/C=C(\C#N)C(=O)O)cc2)s1,2.328
CCCCCCCCc1cc(-c2ccc(-c3cc(CCCCCCCC)c(-c4ccc(-c5ccc(N(c6ccc(CCCCCC)cc6)c6ccc(CCCCCC)cc6)cc5)s4)s3)c3nsnc23)sc1-c1ccc(-c2ccc(/C=C(\C#N)C(=O)O)cc2)s1,2.394
CCCCCCCCc1cc(-c2sc(-c3ccc(-c4cc(CCCCCCCC)c(-c5ccc(-c6ccc(/C=C(\C#N)C(=O)O)cc6)s5)s4)c4nsnc34)cc2CCCCCCCC)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,2.375
CCCC[C@H](CC)Cc1cc(-c2ccc(-c3cc(C[C@H](CC)CCCC)c(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)c3nsnc23)sc1-c1ccc(-c2ccc(/C=C(\C#N)C(=O)O)cc2)s1,2.339
O=C(C(=NNc1ccccc1)c1ccccc1)c1ccccc1,3.52
N#CC(/C=C1\Nc2ccccc2C1=O)=C(/N)N1CCOCC1,3.294
Nc1nc(N)nc(COC(=O)c2c3ccccc3cc3ccccc23)n1,3.699
COc1ccc(C2=C(c3ccc(OC)cc3)C(C)(C)c3c2ccc2ccccc32)cc1,4.07
CCOC1=C(O)c2cccc3cccc(c23)C1=O,3.426
CC1(C)Cc2c(c3ccccc3c3nc4c5c(c6ccccc6c4nc23)OC(C)(C)C5)O1,3.228
O=C1NC(=O)/C(=C/c2ccc(N(c3ccccc3)c3ccc(/C=C4/SC(=O)NC4=O)cc3)cc2)S1,3.312
Cn1c(C=C2C=C(C(C)(C)C)OC(C(C)(C)C)=C2)ccc1C=C(C#N)C(=O)O,3.125
CCCCCCn1c2c(c3cc(C#Cc4ccc(/C=C(/C#N)C(=O)O)cc4)ccc31)C(CCCCCC)(CCCCCC)c1ccccc1-2,3.515
